,AvailabilityZone,InstanceType,Max,Mean,Median,Min,STD,OnDemand,yrTerm1Standard.allUpfront,yrTerm1Standard.noUpfront,yrTerm1Standard.partialUpfront,yrTerm3Convertible.allUpfront,yrTerm3Convertible.noUpfront,yrTerm3Convertible.partialUpfront,yrTerm3Standard.allUpfront,yrTerm3Standard.partialUpfront
441,us-west-2a,i2.4xlarge,0.8513133333333333,0.4989705750839543,0.48940588235294125,0.4289903225806451,0.047913966708994456,3.41,1.423,1.696,1.452,1.281,1.526,1.307,0.845,0.899
442,us-west-2b,i2.4xlarge,0.6137064516129032,0.48025098225948615,0.4746166666666666,0.41542173913043473,0.03226545582764805,3.41,1.423,1.696,1.452,1.281,1.526,1.307,0.845,0.899
443,us-west-2c,i2.4xlarge,0.5756125000000003,0.46484282517143743,0.4627813953488371,0.3983777777777778,0.03013118460195002,3.41,1.423,1.696,1.452,1.281,1.526,1.307,0.845,0.899
444,ap-northeast-1a,i2.8xlarge,2.655266666666667,0.9607667654080829,0.9143000000000001,0.8500000000000001,0.16992072883142545,8.004,4.1739999999999995,4.984,4.26,3.7569999999999997,4.486000000000001,3.8339999999999996,2.479,2.637
445,ap-northeast-1c,i2.8xlarge,3.6578999999999997,1.1448092319217729,1.0090000000000001,0.8500000000000001,0.4658235128032521,8.004,4.1739999999999995,4.984,4.26,3.7569999999999997,4.486000000000001,3.8339999999999996,2.479,2.637
446,ap-northeast-2a,i2.8xlarge,3.5379000000000005,1.1006730855352358,0.9547599999999999,0.8,0.38831347280736284,8.004,4.175,4.984,4.26,3.7569999999999997,4.485,3.8339999999999996,2.479,2.637
447,ap-northeast-2c,i2.8xlarge,8.104,1.0001402922349714,0.90875,0.8,0.3808285700729615,8.004,4.175,4.984,4.26,3.7569999999999997,4.485,3.8339999999999996,2.479,2.637
448,ap-southeast-1a,i2.8xlarge,3.6669,1.1385807301286857,1.0249333333333335,0.8961,0.37584186922440477,8.14,4.098,4.88,4.181,3.688,4.3919999999999995,3.763,2.434,2.589
449,ap-southeast-1b,i2.8xlarge,3.6669,1.0378096937812928,0.9567,0.8793,0.2999454671673766,8.14,4.098,4.88,4.181,3.688,4.3919999999999995,3.763,2.434,2.589
450,ap-southeast-2a,i2.8xlarge,8.190000000000001,1.181385898391295,1.0227,0.8640000000000001,0.7913433351093211,8.14,4.098,4.88,4.181,3.688,4.3919999999999995,3.763,2.434,2.589
451,ap-southeast-2b,i2.8xlarge,3.6669,1.136811187068904,1.0680666666666665,0.8640000000000001,0.324893133650752,8.14,4.098,4.88,4.181,3.688,4.3919999999999995,3.763,2.434,2.589
452,ap-southeast-2c,i2.8xlarge,3.6169,0.9961144425344394,0.89715,0.8640000000000001,0.3628943817888392,8.14,4.098,4.88,4.181,3.688,4.3919999999999995,3.763,2.434,2.589
453,eu-central-1a,i2.8xlarge,16.05,4.302851554015377,3.5504,0.8600000000000001,2.731974875415941,8.102,3.73,4.448,3.806,3.3569999999999998,4.003,3.425,2.353,2.504
454,eu-central-1b,i2.8xlarge,2.03305,1.0042535252171514,0.9500444444444442,0.8600000000000001,0.17298657535933698,8.102,3.73,4.448,3.806,3.3569999999999998,4.003,3.425,2.353,2.504
455,eu-west-1a,i2.8xlarge,1.1687340000000002,0.8462971101629356,0.8262600000000001,0.8046,0.052300195229697956,7.502000000000001,3.4539999999999997,4.12,3.5239999999999996,3.108,3.708,3.1719999999999997,2.1790000000000003,2.318
456,eu-west-1b,i2.8xlarge,1.9423125,0.9278311280883709,0.8653333333333334,0.8130333333333333,0.15854888191319447,7.502000000000001,3.4539999999999997,4.12,3.5239999999999996,3.108,3.708,3.1719999999999997,2.1790000000000003,2.318
457,eu-west-1c,i2.8xlarge,1.1277293103448274,0.8467901501137219,0.8295714285714285,0.8087,0.04426234702126629,7.502000000000001,3.4539999999999997,4.12,3.5239999999999996,3.108,3.708,3.1719999999999997,2.1790000000000003,2.318
458,us-east-1a,i2.8xlarge,8.365533333333333,1.213308363539169,1.0999192307692307,0.7510875,0.5527606828942686,6.82,2.846,3.392,2.904,2.5610000000000004,3.053,2.614,1.69,1.798
459,us-east-1c,i2.8xlarge,4.017669999999999,1.0686694609015703,1.0065516129032257,0.7694000000000002,0.2609682306981582,6.82,2.846,3.392,2.904,2.5610000000000004,3.053,2.614,1.69,1.798
460,us-east-1d,i2.8xlarge,3.9449539473684236,1.2054428837901343,1.1509807692307694,0.7603142857142858,0.2952823577859704,6.82,2.846,3.392,2.904,2.5610000000000004,3.053,2.614,1.69,1.798
461,us-west-1b,i2.8xlarge,3.4411,2.179384101081034,2.15795,0.9746999999999999,0.5610418582379705,7.502000000000001,3.4539999999999997,4.12,3.5239999999999996,3.108,3.708,3.1719999999999997,2.1790000000000003,2.318
462,us-west-1c,i2.8xlarge,3.5511000000000004,2.178893406095093,2.1188000000000002,0.8,0.5601087470495849,7.502000000000001,3.4539999999999997,4.12,3.5239999999999996,3.108,3.708,3.1719999999999997,2.1790000000000003,2.318
463,us-west-2a,i2.8xlarge,1.8627,0.943624174181861,0.8830416666666666,0.7481,0.160907869202462,6.82,2.846,3.392,2.904,2.5610000000000004,3.053,2.614,1.69,1.798
464,us-west-2b,i2.8xlarge,2.025185714285714,0.9021417108741264,0.8642435897435898,0.7451,0.13073536699757457,6.82,2.846,3.392,2.904,2.5610000000000004,3.053,2.614,1.69,1.798
465,us-west-2c,i2.8xlarge,2.35105,0.9305840191365649,0.8608596153846153,0.7451500000000001,0.191822837425721,6.82,2.846,3.392,2.904,2.5610000000000004,3.053,2.614,1.69,1.798
466,ap-northeast-2a,m4.10xlarge,15.124699999999999,1.2268845594838647,1.4050875,0.33840000000000003,0.5583868998020551,2.642,1.474,1.76,1.504,1.327,1.584,1.354,1.024,1.089
467,ap-northeast-2c,m4.10xlarge,18.918166666666668,0.9326283363299995,0.72028,0.33,1.3218450424781973,2.642,1.474,1.76,1.504,1.327,1.584,1.354,1.024,1.089
468,ap-southeast-1a,m4.10xlarge,1.6977000000000002,0.5590335981961267,0.48327999999999993,0.4094636363636365,0.18667625411881042,2.665,1.564,1.867,1.5959999999999999,1.4080000000000001,1.68,1.436,0.992,1.055
469,ap-southeast-1b,m4.10xlarge,1.2935417582417588,0.47573132787938444,0.4466142857142857,0.4187428571428571,0.07441445272718562,2.665,1.564,1.867,1.5959999999999999,1.4080000000000001,1.68,1.436,0.992,1.055
470,ap-southeast-2a,m4.10xlarge,2.873,0.5211028911752863,0.45908,0.42005,0.23534622348599135,2.69,1.693,2.022,1.7280000000000002,1.524,1.82,1.555,1.123,1.195
471,ap-southeast-2b,m4.10xlarge,2.873,0.4444405766888793,0.40845,0.4052,0.24320454199171226,2.69,1.693,2.022,1.7280000000000002,1.524,1.82,1.555,1.123,1.195
472,ap-southeast-2c,m4.10xlarge,2.873,0.5467641554741575,0.42284999999999995,0.4069,0.4450329228813214,2.69,1.693,2.022,1.7280000000000002,1.524,1.82,1.555,1.123,1.195
473,eu-central-1a,m4.10xlarge,2.82,0.43665743547199926,0.4093571428571429,0.36076875000000014,0.09962453217427676,2.565,1.642,1.9609999999999999,1.676,1.4780000000000002,1.765,1.508,1.125,1.197
474,eu-central-1b,m4.10xlarge,2.82,0.45269285012402816,0.43543333333333334,0.36257812500000003,0.09273764934988094,2.565,1.642,1.9609999999999999,1.676,1.4780000000000002,1.765,1.508,1.125,1.197
475,eu-west-1a,m4.10xlarge,3.046666666666667,1.1388117552120096,0.5256437499999999,0.3616333333333333,1.0033545407056341,2.377,1.508,1.801,1.5390000000000001,1.357,1.621,1.385,1.028,1.094
476,eu-west-1b,m4.10xlarge,50.2,1.18237743517189,0.55284,0.34686923076923076,1.7241866792025102,2.377,1.508,1.801,1.5390000000000001,1.357,1.621,1.385,1.028,1.094
477,eu-west-1c,m4.10xlarge,3.1,0.5953909384862283,0.47990000000000005,0.3849727272727273,0.33172839792078673,2.377,1.508,1.801,1.5390000000000001,1.357,1.621,1.385,1.028,1.094
478,us-east-1a,m4.10xlarge,7.992227964601771,0.6122171593157922,0.4798421724137931,0.34811739130434793,0.4896095140861932,2.155,1.24,1.48,1.265,1.1159999999999999,1.3319999999999999,1.139,0.804,0.855
479,us-east-1c,m4.10xlarge,4.107481909090909,0.6533690373088514,0.5253191964285713,0.36097826086956525,0.3735901561306353,2.155,1.24,1.48,1.265,1.1159999999999999,1.3319999999999999,1.139,0.804,0.855
480,us-east-1d,m4.10xlarge,2.4083151898734187,0.5735673599380953,0.5215544444444442,0.35260799999999987,0.20565016826193272,2.155,1.24,1.48,1.265,1.1159999999999999,1.3319999999999999,1.139,0.804,0.855
481,us-west-1b,m4.10xlarge,1.7317085714285712,0.5777001930721033,0.5401669913419915,0.3407374999999999,0.20232478382708802,2.5140000000000002,1.709,2.04,1.744,1.538,1.8359999999999999,1.57,1.093,1.163
482,us-west-1c,m4.10xlarge,0.9620827586206894,0.46970945562630767,0.4585334615384617,0.34835,0.07842747707758727,2.5140000000000002,1.709,2.04,1.744,1.538,1.8359999999999999,1.57,1.093,1.163
483,us-west-2a,m4.10xlarge,26.93112,1.956102780179145,1.359895108695652,0.6125526315789473,2.148437333922552,2.155,1.24,1.48,1.265,1.1159999999999999,1.3319999999999999,1.139,0.804,0.855
484,us-west-2b,m4.10xlarge,27.0044,1.4469535822203061,1.2836471804511278,0.5948148148148147,1.4336402854560537,2.155,1.24,1.48,1.265,1.1159999999999999,1.3319999999999999,1.139,0.804,0.855
485,us-west-2c,m4.10xlarge,8.215929411764707,1.2193915852440014,1.2228785714285713,0.44961935483870963,0.3735893998930273,2.155,1.24,1.48,1.265,1.1159999999999999,1.3319999999999999,1.139,0.804,0.855
486,ap-southeast-2b,r4.8xlarge,1.727,0.5594595628415298,0.42189999999999994,0.305,0.38627269895006705,2.5540000000000003,1.5019999999999998,1.7930000000000001,1.5319999999999998,1.351,1.6130000000000002,1.379,0.96,1.021
487,ap-southeast-2c,r4.8xlarge,1.727,0.5632547814207647,0.37875000000000003,0.305,0.39479003199094337,2.5540000000000003,1.5019999999999998,1.7930000000000001,1.5319999999999998,1.351,1.6130000000000002,1.379,0.96,1.021
488,eu-central-1a,r4.8xlarge,7.982,0.952870560109291,0.75625,0.30600000000000005,0.6870833411811352,2.5610000000000004,1.506,1.798,1.536,1.355,1.618,1.383,0.963,1.024
489,eu-central-1b,r4.8xlarge,1.7280000000000002,0.45868858313817307,0.36775,0.30600000000000005,0.2420198284116472,2.5610000000000004,1.506,1.798,1.536,1.355,1.618,1.383,0.963,1.024
490,eu-west-1a,r4.8xlarge,1.709,0.5727509016393448,0.346835,0.28700000000000003,0.38347724084309726,2.371,1.3940000000000001,1.665,1.423,1.255,1.4980000000000002,1.28,0.892,0.948
491,eu-west-1b,r4.8xlarge,14.424,1.1761877049180336,1.0744,0.28700000000000003,1.3114193797245028,2.371,1.3940000000000001,1.665,1.423,1.255,1.4980000000000002,1.28,0.892,0.948
492,eu-west-1c,r4.8xlarge,1.709,0.653034209051423,0.6454,0.28700000000000003,0.38421347102824593,2.371,1.3940000000000001,1.665,1.423,1.255,1.4980000000000002,1.28,0.892,0.948
493,us-east-1a,r4.8xlarge,36.0,1.6269837626854031,1.0189000000000001,0.262,3.211322591148955,2.128,1.251,1.494,1.2770000000000001,1.126,1.344,1.149,0.8,0.851
494,us-east-1c,r4.8xlarge,0.8674297297297296,0.32454625795347253,0.29220625,0.262,0.11604619881754574,2.128,1.251,1.494,1.2770000000000001,1.126,1.344,1.149,0.8,0.851
495,us-west-1b,r4.8xlarge,1.709,0.7594759016393455,0.6807000000000001,0.28700000000000003,0.2736024309487785,2.371,1.3940000000000001,1.665,1.423,1.255,1.4980000000000002,1.28,0.892,0.948
496,us-west-1c,r4.8xlarge,1.709,0.43461796448087464,0.306725,0.28700000000000003,0.3571872581892972,2.371,1.3940000000000001,1.665,1.423,1.255,1.4980000000000002,1.28,0.892,0.948
497,us-west-2a,r4.8xlarge,1.6840000000000002,0.7245419354838718,0.59345,0.262,0.3888262129607887,2.128,1.251,1.494,1.2770000000000001,1.126,1.344,1.149,0.8,0.851
498,us-west-2b,r4.8xlarge,1.69885,0.5651739933238803,0.41764500000000004,0.262,0.344878655952258,2.128,1.251,1.494,1.2770000000000001,1.126,1.344,1.149,0.8,0.851
499,us-west-2c,r4.8xlarge,2.178,0.6377603225806454,0.50395,0.262,0.3958202969910751,2.128,1.251,1.494,1.2770000000000001,1.126,1.344,1.149,0.8,0.851
500,ap-northeast-2a,d2.4xlarge,21.04405,1.2606069270148854,0.7360599999999999,0.33799999999999997,1.9210068355128738,3.3760000000000003,1.7719999999999998,2.115,1.808,1.594,1.9040000000000001,1.6269999999999998,1.2109999999999999,1.288
501,ap-northeast-2c,d2.4xlarge,14.386383333333333,0.7626011493251471,0.5210338383838384,0.33799999999999997,1.1081735712295244,3.3760000000000003,1.7719999999999998,2.115,1.808,1.594,1.9040000000000001,1.6269999999999998,1.2109999999999999,1.288
502,ap-southeast-1a,d2.4xlarge,3.6299999999999994,1.2089769295749555,1.0613,0.8917999999999999,0.45442227164576876,3.48,1.719,2.052,1.754,1.547,1.847,1.578,1.1740000000000002,1.249
503,ap-southeast-1b,d2.4xlarge,2.048,0.8936002770187597,0.8501249999999999,0.7929499999999999,0.18115155936762653,3.48,1.719,2.052,1.754,1.547,1.847,1.578,1.1740000000000002,1.249
504,ap-southeast-2a,d2.4xlarge,1.024,0.4776669282631659,0.43979999999999997,0.41000000000000003,0.13682724841572197,3.48,1.719,2.052,1.754,1.547,1.847,1.578,1.1740000000000002,1.249
505,ap-southeast-2b,d2.4xlarge,1.024,0.46290098801435725,0.4243666666666667,0.41000000000000003,0.13992433032191995,3.48,1.719,2.052,1.754,1.547,1.847,1.578,1.1740000000000002,1.249
506,ap-southeast-2c,d2.4xlarge,1.6612,0.6884376198401412,0.5603250000000001,0.41000000000000003,0.30393807327629807,3.48,1.719,2.052,1.754,1.547,1.847,1.578,1.1740000000000002,1.249
507,eu-central-1a,d2.4xlarge,3.809925,0.6844937168612618,0.5679000000000001,0.37,0.26745468126991717,3.176,1.6159999999999999,1.9280000000000002,1.649,1.454,1.735,1.484,1.104,1.175
508,eu-central-1b,d2.4xlarge,2.6689000000000003,0.7425148301940154,0.8248,0.37,0.27570304651969574,3.176,1.6159999999999999,1.9280000000000002,1.649,1.454,1.735,1.484,1.104,1.175
509,eu-west-1a,d2.4xlarge,0.9840000000000001,0.4972778775256337,0.399325,0.37,0.2178850746008802,2.94,1.4969999999999999,1.788,1.528,1.347,1.609,1.375,1.022,1.087
510,eu-west-1b,d2.4xlarge,3.05,0.5761602970726172,0.44025,0.37,0.30508203078930757,2.94,1.4969999999999999,1.788,1.528,1.347,1.609,1.375,1.022,1.087
511,eu-west-1c,d2.4xlarge,1.120025,0.5129156475919014,0.418775,0.37,0.21649411745956995,2.94,1.4969999999999999,1.788,1.528,1.347,1.609,1.375,1.022,1.087
512,us-east-1a,d2.4xlarge,12.372800000000002,0.5383693775589,0.3927153846153846,0.333825,0.689355814423739,2.76,1.348,1.608,1.376,1.213,1.4469999999999998,1.238,0.7909999999999999,0.841
513,us-east-1c,d2.4xlarge,1.680763522012579,0.41908535851142426,0.38414062499999996,0.3335375,0.10625943468319053,2.76,1.348,1.608,1.376,1.213,1.4469999999999998,1.238,0.7909999999999999,0.841
514,us-east-1d,d2.4xlarge,2.939648484848484,0.4216655876658529,0.3688105263157895,0.33324,0.15854167239645783,2.76,1.348,1.608,1.376,1.213,1.4469999999999998,1.238,0.7909999999999999,0.841
515,us-west-1b,d2.4xlarge,1.0696999999999999,0.5150111391408039,0.378725,0.363,0.2546825434456504,3.125,1.646,1.966,1.68,1.4809999999999999,1.7690000000000001,1.5119999999999998,1.01,1.075
516,us-west-1c,d2.4xlarge,1.1199,0.5781186056778811,0.3977,0.363,0.2889859944636601,3.125,1.646,1.966,1.68,1.4809999999999999,1.7690000000000001,1.5119999999999998,1.01,1.075
517,us-west-2a,d2.4xlarge,2.1760230952380955,0.5160332901198232,0.5055999999999999,0.3544833333333333,0.11575107721804133,2.76,1.348,1.608,1.376,1.213,1.4469999999999998,1.238,0.7909999999999999,0.841
518,us-west-2b,d2.4xlarge,0.772522181818182,0.4781151070038686,0.47339444444444445,0.37060000000000004,0.06339872558035553,2.76,1.348,1.608,1.376,1.213,1.4469999999999998,1.238,0.7909999999999999,0.841
519,us-west-2c,d2.4xlarge,0.9440000000000001,0.368316744697369,0.34497999999999995,0.33622962962962977,0.08523764966962134,2.76,1.348,1.608,1.376,1.213,1.4469999999999998,1.238,0.7909999999999999,0.841
520,ap-northeast-1a,c3.4xlarge,0.5344566037735851,0.23181148826758285,0.22147575757575763,0.2136,0.04032169622664657,1.021,0.687,0.7759999999999999,0.701,0.618,0.698,0.631,0.46299999999999997,0.493
521,ap-northeast-1c,c3.4xlarge,0.43979473684210524,0.2303799698363714,0.22357714285714286,0.213305,0.022029606159708223,1.021,0.687,0.7759999999999999,0.701,0.618,0.698,0.631,0.46299999999999997,0.493
522,ap-southeast-1a,c3.4xlarge,0.8315,0.322233882583177,0.2312,0.21155,0.1526692648859449,1.058,0.6659999999999999,0.784,0.68,0.599,0.706,0.612,0.44799999999999995,0.47700000000000004
523,ap-southeast-1b,c3.4xlarge,1.258,0.2593536458613483,0.2224692307692308,0.2117636363636365,0.13415243058561913,1.058,0.6659999999999999,0.784,0.68,0.599,0.706,0.612,0.44799999999999995,0.47700000000000004
524,ap-southeast-2a,c3.4xlarge,10.629999999999999,0.54599963690577,0.4177166666666669,0.21386666666666665,0.8896810242365258,1.058,0.6659999999999999,0.784,0.68,0.599,0.706,0.612,0.44799999999999995,0.47700000000000004
525,ap-southeast-2b,c3.4xlarge,3.8300666666666667,0.39557902988859767,0.3575235294117647,0.21165,0.18862353138880775,1.058,0.6659999999999999,0.784,0.68,0.599,0.706,0.612,0.44799999999999995,0.47700000000000004
526,ap-southeast-2c,c3.4xlarge,3.5699166666666664,0.4071685028491934,0.41775,0.21225,0.2002703276579048,1.058,0.6659999999999999,0.784,0.68,0.599,0.706,0.612,0.44799999999999995,0.47700000000000004
527,eu-central-1a,c3.4xlarge,0.8741799999999998,0.6244256199093832,0.517244632034632,0.2876714285714286,0.19296245289416752,1.032,0.664,0.768,0.6779999999999999,0.598,0.691,0.61,0.445,0.474
528,eu-central-1b,c3.4xlarge,0.8860360000000002,0.46798459738855314,0.46047651975683884,0.2109,0.17335845879996778,1.032,0.664,0.768,0.6779999999999999,0.598,0.691,0.61,0.445,0.474
529,eu-west-1a,c3.4xlarge,15.04,0.5653614643536482,0.23230410138248841,0.21589666666666674,1.3872186054116191,0.956,0.615,0.72,0.628,0.5539999999999999,0.648,0.565,0.41200000000000003,0.439
530,eu-west-1b,c3.4xlarge,5.515000000000001,0.3543513965462384,0.2373213888888889,0.219825,0.5130828653019152,0.956,0.615,0.72,0.628,0.5539999999999999,0.648,0.565,0.41200000000000003,0.439
531,eu-west-1c,c3.4xlarge,15.04,0.6757251012499511,0.23054769021739138,0.21409999999999998,1.5380359200968137,0.956,0.615,0.72,0.628,0.5539999999999999,0.648,0.565,0.41200000000000003,0.439
532,us-east-1a,c3.4xlarge,5.0,0.7917734714243557,0.43380389387144996,0.19779866666666665,0.803738171392614,0.84,0.49700000000000005,0.584,0.507,0.447,0.526,0.456,0.315,0.335
533,us-east-1c,c3.4xlarge,3.7473820143884886,0.5570161237162193,0.3595522313628973,0.19432231075697207,0.501598661822401,0.84,0.49700000000000005,0.584,0.507,0.447,0.526,0.456,0.315,0.335
534,us-east-1d,c3.4xlarge,5.575,0.5896140703338876,0.36567663495093233,0.20013935483870962,0.6547859881116881,0.84,0.49700000000000005,0.584,0.507,0.447,0.526,0.456,0.315,0.335
535,us-west-1b,c3.4xlarge,1.201125,0.21927096869494836,0.19334218749999998,0.18009285714285714,0.09982580848977482,0.956,0.615,0.72,0.628,0.5539999999999999,0.648,0.565,0.41200000000000003,0.439
536,us-west-1c,c3.4xlarge,0.497347619047619,0.20435675809805015,0.19270142857142858,0.18564999999999998,0.027779940831731062,0.956,0.615,0.72,0.628,0.5539999999999999,0.648,0.565,0.41200000000000003,0.439
537,us-west-2a,c3.4xlarge,0.648378511627907,0.25680421394007485,0.24489181098696472,0.19791304347826086,0.04789207504621327,0.84,0.49700000000000005,0.584,0.507,0.447,0.526,0.456,0.315,0.335
538,us-west-2b,c3.4xlarge,2.1070989583333333,0.286166794406932,0.2619297204426324,0.188168,0.10128428134480442,0.84,0.49700000000000005,0.584,0.507,0.447,0.526,0.456,0.315,0.335
539,us-west-2c,c3.4xlarge,0.9839413793103449,0.2218072016654672,0.21443122023809524,0.18653571428571428,0.046401700857106334,0.84,0.49700000000000005,0.584,0.507,0.447,0.526,0.456,0.315,0.335
540,ap-northeast-1a,m1.xlarge,0.282,0.10039763138020229,0.09056666666666667,0.0903,0.038241275434390626,0.486,0.256,0.29600000000000004,0.261,,,,0.16399999999999998,0.175
541,ap-northeast-1c,m1.xlarge,0.282,0.09506028565980895,0.09054999999999999,0.09015000000000001,0.022903484612167894,0.486,0.256,0.29600000000000004,0.261,,,,0.16399999999999998,0.175
542,ap-southeast-1a,m1.xlarge,0.1603,0.09457065457867442,0.09040000000000001,0.09,0.013047316350599877,0.467,0.257,0.312,0.262,,,,0.16399999999999998,0.175
543,ap-southeast-1b,m1.xlarge,0.1603,0.09181606023177623,0.09075,0.09,0.006766033706442663,0.467,0.257,0.312,0.262,,,,0.16399999999999998,0.175
544,ap-southeast-2a,m1.xlarge,0.19814166666666658,0.10294518938050866,0.09724705882352941,0.09000000000000001,0.01711789832180446,0.467,0.257,0.312,0.262,,,,0.16399999999999998,0.175
545,ap-southeast-2b,m1.xlarge,0.16115000000000002,0.10559667600390932,0.10095999999999998,0.09000000000000001,0.01755545457217987,0.467,0.257,0.312,0.262,,,,0.16399999999999998,0.175
546,eu-west-1a,m1.xlarge,0.2561,0.10015313224065538,0.09343333333333333,0.0924,0.030002098402431288,0.379,0.235,0.272,0.24,,,,0.15,0.159
